Campaign,Ad group,Keyword,KW ID,Match type,Quality score,Est First Pos. Bid,Est Top of Page Bid
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_12,2012 nissan altima,839434054,Exact,7,$10.44,$5.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_12,2012 nissan altima for sale,519627950,Exact,7,$3.38,$2.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,+2013 +nissan +altima,520972011,Broad,3,$11.67,$9.72
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,nissan altima 2013,143621932,Exact,10,$11.25,$7.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_14,nissan altima 2014,516634126,Exact,4,$8.84,$7.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_14,+2014 +nissan +altima +for +sale,301238596,Broad,4,$4.74,$2.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_14,2014 nissan altima for sale,750233395,Exact,6,$7.67,$6.39
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,2015 nissan altima,888095010,Exact,3,$11.69,$9.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,2015 nissan altima for sale,392621092,Exact,9,$7.41,$6.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,+nissan +leaf +2011,732781019,Broad,6,$8.75,$7.29
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,2011 nissan leaf,890298666,Exact,10,$7.31,$5.81
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,+2011 +nissan +leaf,822058415,Broad,10,$8.27,$2.70
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,nissan leaf 2012,437637690,Exact,4,$9.73,$2.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,+nissan +leaf +2012,112611010,Broad,4,$9.71,$3.65
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,+2012 +nissan +leaf +for +sale,157549719,Broad,10,$3.29,$2.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,2013 nissan leaf,599894412,Exact,4,$11.52,$9.60
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,+nissan +leaf +2013,417043125,Broad,5,$9.74,$2.81
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,2014 nissan leaf,430501511,Exact,6,$8.43,$3.54
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,nissan leaf 2014,174024317,Exact,8,$6.16,$5.14
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,+2014 +nissan +leaf,755873652,Broad,8,$8.59,$7.16
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,2015 nissan leaf,330761242,Exact,5,$10.27,$8.56
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,+nissan +leaf +2015,135454590,Broad,5,$11.76,$3.88
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,2015 nissan leaf for sale,386878533,Exact,9,$5.90,$4.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,+2015 +nissan +leaf,528858414,Broad,10,$6.90,$5.75
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,toyota corolla 2013,266015943,Exact,3,$10.30,$8.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,2013 toyota corolla,520661251,Exact,5,$11.82,$9.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_14,toyota corolla 2014,165822138,Exact,3,$5.41,$3.52
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,+toyota +corolla +2015,706920246,Broad,3,$9.00,$7.50
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,toyota prius 2011,527672634,Exact,3,$7.12,$4.90
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,+2011 +toyota +prius +for +sale,177456101,Broad,4,$9.03,$6.89
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,toyota prius 2012,894796131,Exact,4,$11.05,$8.95
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,2012 toyota prius,477070523,Exact,6,$9.80,$5.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,2012 toyota prius for sale,571457474,Exact,6,$6.65,$3.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,+2013 +toyota +prius +for +sale,295105396,Broad,6,$6.11,$3.88
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,toyota prius 2014,198240141,Exact,7,$11.90,$6.53
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,2015 toyota prius,102658590,Exact,3,$6.93,$5.78
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,+2015 +toyota +prius +for +sale,130190611,Broad,6,$8.56,$6.61
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,2015 toyota prius for sale,268903411,Exact,7,$11.44,$9.54
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,toyota prius 2015,871789361,Exact,9,$10.24,$8.53
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,+2011 +buick +verano +for +sale,842657866,Broad,5,$11.45,$9.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,+2011 +buick +verano,141691878,Broad,6,$11.83,$6.62
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,+buick +verano +2011,259657956,Broad,7,$5.27,$4.39
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,+buick +verano +2012,566499183,Broad,3,$6.66,$4.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,+2012 +buick +verano,416370312,Broad,5,$6.87,$5.72
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,2012 buick verano,165004423,Exact,6,$10.91,$9.09
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,+2012 +buick +verano +for +sale,839683488,Broad,6,$7.62,$5.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,buick verano 2012,175988540,Exact,9,$10.21,$4.32
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,2013 buick verano,478359807,Exact,3,$10.99,$2.88
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,+buick +verano +2013,529425220,Broad,8,$10.75,$3.74
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,+2014 +buick +verano +for +sale,264786265,Broad,9,$5.99,$3.87
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,2014 buick verano for sale,282242665,Exact,10,$9.50,$3.64
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,2015 buick verano for sale,460739766,Exact,8,$11.15,$9.29
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,+buick +verano +2015,388141337,Broad,8,$9.36,$7.53
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,buick verano 2015,626455175,Exact,9,$7.50,$5.13
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,+2011 +cadillac +srx +for +sale,136000841,Broad,6,$8.65,$3.82
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,2011 cadillac srx,533393782,Exact,7,$6.62,$5.52
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,cadillac srx 2011,797899128,Exact,10,$11.33,$2.16
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,+2011 +cadillac +srx,141099247,Broad,10,$11.90,$3.26
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,+cadillac +srx +2012,827672621,Broad,3,$5.30,$3.39
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,+2012 +cadillac +srx,633572815,Broad,9,$11.30,$8.89
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,2013 cadillac srx for sale,212649276,Exact,6,$11.94,$6.49
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,cadillac srx 2013,800373997,Exact,7,$11.78,$7.57
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,+2013 +cadillac +srx +for +sale,382056702,Broad,8,$7.57,$6.31
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,+2013 +cadillac +srx,842235196,Broad,10,$5.60,$3.20
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,+cadillac +srx +2014,674846128,Broad,3,$7.80,$6.50
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,cadillac srx 2015,253886762,Exact,5,$9.34,$5.16
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,2015 cadillac srx for sale,514710412,Exact,5,$11.63,$9.70
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,+2015 +cadillac +srx,850150571,Broad,9,$10.26,$8.55
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,2011 chevrolet camaro for sale,705992448,Exact,4,$11.30,$9.42
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,+chevrolet +camaro +2011,513959965,Broad,4,$9.13,$2.09
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,+2011 +chevrolet +camaro,291318722,Broad,4,$11.78,$6.78
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,+2011 +chevrolet +camaro +for +sale,246330403,Broad,4,$11.01,$8.79
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,2012 chevrolet camaro,289851872,Exact,8,$10.43,$8.69
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,chevrolet camaro 2012,567051046,Exact,9,$9.50,$4.10
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,+2013 +chevrolet +camaro +for +sale,188299504,Broad,4,$9.50,$7.92
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,+chevrolet +camaro +2013,607726759,Broad,5,$9.92,$8.26
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,chevrolet camaro 2013,893695660,Exact,6,$9.30,$7.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,2013 chevrolet camaro for sale,142011960,Exact,10,$5.60,$4.67
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,2014 chevrolet camaro,626944827,Exact,3,$6.35,$5.29
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,+2014 +chevrolet +camaro,790908713,Broad,5,$10.72,$6.65
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,+chevrolet +camaro +2014,876342506,Broad,8,$10.94,$9.11
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,+2015 +chevrolet +camaro +for +sale,563841984,Broad,8,$11.11,$2.78
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,2015 chevrolet camaro for sale,602839241,Exact,9,$11.04,$7.86
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,chevrolet cruze 2011,483524848,Exact,7,$7.88,$6.57
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,2011 chevrolet cruze,329096675,Exact,7,$4.85,$4.04
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,+2011 +chevrolet +cruze +for +sale,375971364,Broad,7,$8.37,$4.23
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,+2012 +chevrolet +cruze,690748850,Broad,6,$11.15,$4.02
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,chevrolet cruze 2013,792789188,Exact,5,$10.45,$8.71
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,+2014 +chevrolet +cruze +for +sale,228936724,Broad,8,$9.22,$7.68
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,2014 chevrolet cruze,588002376,Exact,9,$9.70,$8.08
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,chevrolet cruze 2015,103021587,Exact,6,$9.60,$8.00
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,2011 chevrolet equinox,451280063,Exact,3,$8.45,$7.04
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,+2011 +chevrolet +equinox,801197677,Broad,6,$9.30,$7.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,+2011 +chevrolet +equinox +for +sale,624571623,Broad,8,$11.69,$9.74
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,+chevrolet +equinox +2012,175742516,Broad,3,$11.40,$6.97
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,2012 chevrolet equinox for sale,241545734,Exact,6,$9.68,$8.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,+2012 +chevrolet +equinox +for +sale,521575510,Broad,10,$9.87,$4.33
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,2013 chevrolet equinox for sale,665408823,Exact,7,$4.24,$3.53
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,2013 chevrolet equinox,661882750,Exact,10,$8.04,$5.31
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,chevrolet equinox 2014,336076837,Exact,9,$8.43,$7.02
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,+2014 +chevrolet +equinox,460574480,Broad,9,$8.89,$7.41
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,+2015 +chevrolet +equinox,155596332,Broad,3,$11.67,$9.73
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,+2011 +chevrolet +volt +for +sale,717122879,Broad,6,$11.55,$9.63
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,chevrolet volt 2011,594718054,Exact,9,$11.75,$9.79
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,+chevrolet +volt +2012,663069427,Broad,3,$6.98,$2.60
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,+2012 +chevrolet +volt +for +sale,518441268,Broad,7,$10.05,$8.08
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,2012 chevrolet volt,475252999,Exact,8,$5.21,$4.34
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,+2013 +chevrolet +volt +for +sale,381457736,Broad,3,$10.20,$7.52
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,+2013 +chevrolet +volt,843050787,Broad,5,$11.18,$9.31
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_14,+2014 +chevrolet +volt +for +sale,651760964,Broad,7,$8.68,$7.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_14,+2014 +chevrolet +volt,288724003,Broad,10,$10.20,$2.74
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_15,+chevrolet +volt +2015,400420588,Broad,3,$6.48,$5.40
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_15,2015 chevrolet volt for sale,368360590,Exact,10,$8.96,$3.39
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_11,2011 ford fusion,808477539,Exact,7,$7.85,$6.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_11,+ford +fusion +2011,861399051,Broad,10,$9.82,$5.90
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_12,+ford +fusion +2012,134564506,Broad,4,$10.23,$5.52
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion +for +sale,580327009,Broad,5,$6.81,$5.68
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_12,2012 ford fusion for sale,774422456,Exact,6,$9.99,$7.62
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_12,2012 ford fusion,113567057,Exact,9,$10.12,$8.44
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_13,ford fusion 2013,179698252,Exact,3,$11.36,$9.47
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_14,ford fusion 2014,656027407,Exact,4,$9.82,$8.19
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_14,+ford +fusion +2014,849337792,Broad,5,$6.96,$2.83
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_14,2014 ford fusion,605918750,Exact,6,$11.43,$5.16
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_14,+2014 +ford +fusion +for +sale,311172693,Broad,8,$3.68,$2.69
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_14,2014 ford fusion for sale,846295620,Exact,9,$11.57,$9.64
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_15,+ford +fusion +2015,564847778,Broad,6,$12.00,$4.13
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Ford-MO_Fusion-YR_15,+2015 +ford +fusion +for +sale,726285671,Broad,6,$10.67,$8.08
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_11,2011 gmc acadia for sale,884490583,Exact,5,$8.82,$5.76
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_11,2011 gmc acadia,423917404,Exact,9,$11.62,$7.01
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_11,+2011 +gmc +acadia,692893410,Broad,9,$9.11,$7.60
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_12,2012 gmc acadia for sale,473584300,Exact,5,$10.98,$7.16
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_12,2012 gmc acadia,516641446,Exact,7,$11.51,$6.42
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_12,+gmc +acadia +2012,817065415,Broad,7,$10.89,$9.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_13,+2013 +gmc +acadia,554301950,Broad,3,$9.52,$7.93
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_13,+2013 +gmc +acadia +for +sale,598326042,Broad,5,$11.89,$9.91
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_14,+gmc +acadia +2014,624555138,Broad,4,$5.51,$3.56
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_14,2014 gmc acadia for sale,867450405,Exact,6,$11.46,$9.55
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_15,+gmc +acadia +2015,556207041,Broad,7,$9.11,$4.62
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_15,gmc acadia 2015,414268756,Exact,9,$9.45,$7.88
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Acadia-YR_15,2015 gmc acadia for sale,798954000,Exact,10,$9.88,$8.24
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_11,+2011 +gmc +terrain +for +sale,654224232,Broad,3,$11.92,$3.06
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_11,+gmc +terrain +2011,511928721,Broad,10,$8.58,$7.15
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_12,+2012 +gmc +terrain,501183280,Broad,3,$10.49,$8.30
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_12,2012 gmc terrain for sale,124155561,Exact,4,$4.34,$2.78
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_12,+gmc +terrain +2012,489792346,Broad,4,$11.10,$8.26
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_13,2013 gmc terrain,849692463,Exact,3,$10.77,$8.97
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_13,+gmc +terrain +2013,832034030,Broad,8,$11.67,$9.72
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_13,+2013 +gmc +terrain,695398560,Broad,8,$6.62,$4.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_14,+gmc +terrain +2014,213746642,Broad,6,$3.73,$3.11
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_14,gmc terrain 2014,293774588,Exact,7,$8.32,$6.94
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_14,+2014 +gmc +terrain +for +sale,151342547,Broad,7,$10.26,$8.55
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_15,2015 gmc terrain,874807065,Exact,3,$9.29,$7.74
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_GMC-MO_Terrain-YR_15,+2015 +gmc +terrain,695013762,Broad,7,$10.38,$8.65
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_11,+honda +accord +2011,589238047,Broad,3,$4.45,$2.73
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_12,2012 honda accord for sale,690580080,Exact,3,$10.74,$8.95
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_12,+2012 +honda +accord +for +sale,274106902,Broad,3,$9.89,$8.24
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_12,honda accord 2012,616585670,Exact,6,$10.72,$4.94
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_13,+2013 +honda +accord,737586426,Broad,4,$6.35,$3.10
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_14,+honda +accord +2014,111560412,Broad,3,$9.72,$2.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_14,+2014 +honda +accord,724511608,Broad,3,$8.58,$7.15
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_14,+2014 +honda +accord +for +sale,273059346,Broad,7,$7.88,$6.57
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_15,+2015 +honda +accord +for +sale,694564343,Broad,6,$6.01,$5.01
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_15,+2015 +honda +accord,764266349,Broad,7,$9.62,$2.73
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_15,2015 honda accord for sale,116608035,Exact,8,$9.02,$4.03
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Accord-YR_15,+honda +accord +2015,760610704,Broad,8,$11.73,$9.77
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_14,2014 honda civic,343156505,Exact,4,$4.89,$2.73
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_15,2015 honda civic for sale,131289531,Exact,4,$9.67,$4.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_15,+honda +civic +2015,298180753,Broad,5,$8.72,$7.27
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_CRV-YR_11,2011 honda crv for sale,493039648,Exact,5,$8.06,$5.97
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_CRV-YR_11,+honda +crv +2011,887662938,Broad,6,$7.77,$6.48
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_CRV-YR_11,2011 honda crv,212810631,Exact,10,$11.19,$8.82
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_CRV-YR_12,+honda +crv +2012,360080069,Broad,3,$8.59,$7.15
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_CRV-YR_12,2012 honda crv for sale,469866251,Exact,4,$10.29,$6.89
